ECCCUniqueID,DataEnteredBy,SiteName,Prov,Prov_2,Year,Month,Day,DateObserved,Observer,Observer_contact,Lat,Long,SpeciesAlphaCode,CommonName,LatinName,GroupAs,Species_HPAIstatus,Individual_HPAIVstatus,YN,AgeClass,BreedingStatus,LandWaterColony,IFcolony_complete_partial_survey,IFcolony_boat_land_heli_plane,n_FoundNeurological,n_FoundDead,TotalObserved,n_SwabCollected,n_CarcassesCollectedAtSite,n_CarcassesSentForTesting,WhereCarcassWasSent,WhoCollected,n_Photos,PhotoVideo,GoogleDriveLinkForPhotoVideo,Comments,Site_Geocoding,lat_geocoded,lon_geocoded,latlon_simple,lat_simple,lon_simple,id,
MT-304,Stephanie Avery-Gomm,Salt Cove (St. Lawrence),NL,Newfoundland,2022,7,15,2022-07-15,"Todd Hollet, Conservation officer III, Forest and Wildlife Branch, Dept of Fisheries, Forest and Agriculture, NL Gov.",Toddhollett@gov.nl.ca,46.880383,-55.420846,RAZO,Razorbill,Alca torda,seabirds,presume_positive,,,,,Land,,,,5,5,,,,,,,,,,"Salt Cove (St. Lawrence) , NL",46.87839,-55.4204,"46.88, -55.42",46.88,-55.42,,
MT-305,Stephanie Avery-Gomm,Salt Cove (St. Lawrence),NL,Newfoundland,2022,7,15,2022-07-15,"Todd Hollet, Conservation officer III, Forest and Wildlife Branch, Dept of Fisheries, Forest and Agriculture, NL Gov.",Toddhollett@gov.nl.ca,46.880383,-55.420846,ATPU,Atlantic Puffin,Fratercula arctica,seabirds,presume_positive,,,,,Land,,,,1,1,,1,1,,,,,,,"Salt Cove (St. Lawrence) , NL",46.87839,-55.4204,"46.88, -55.42",46.88,-55.42,,
MT-306,Stephanie Avery-Gomm,Lawn,NL,Newfoundland,2022,7,15,2022-07-15,"Todd Hollet, Conservation officer III, Forest and Wildlife Branch, Dept of Fisheries, Forest and Agriculture, NL Gov.",Toddhollett@gov.nl.ca,46.865415,-55.807722,RAZO,Razorbill,Alca torda,seabirds,presume_positive,,,,,Land,,,,1,1,,,,,,,,,,"Lawn, NL",46.9468,-55.5447,"46.87, -55.81",46.87,-55.81,,
MT-307,Stephanie Avery-Gomm,Lord's Cove,NL,Newfoundland,2022,7,15,2022-07-15,"Todd Hollet, Conservation officer III, Forest and Wildlife Branch, Dept of Fisheries, Forest and Agriculture, NL Gov.",Toddhollett@gov.nl.ca,46.88,-55.66,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,4,4,,,,,,,,,,"Lord's Cove, NL",,,"46.88, -55.66",46.88,-55.66,,
MT-308,Stephanie Avery-Gomm,Taylor's Bay,NL,Newfoundland,2022,7,15,2022-07-15,"Todd Hollet, Conservation officer III, Forest and Wildlife Branch, Dept of Fisheries, Forest and Agriculture, NL Gov.",Toddhollett@gov.nl.ca,46.879329,-55.717573,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,22,22,,,,,,,,,,"Taylor's Bay, NL",46.88333,-55.7333,"46.88, -55.72",46.88,-55.72,,
MT-309,Stephanie Avery-Gomm,Taylor's Bay,NL,Newfoundland,2022,7,15,2022-07-15,"Todd Hollet, Conservation officer III, Forest and Wildlife Branch, Dept of Fisheries, Forest and Agriculture, NL Gov.",Toddhollett@gov.nl.ca,46.879329,-55.717573,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,1,1,,,,,,,,,,"Taylor's Bay, NL",46.88333,-55.7333,"46.88, -55.72",46.88,-55.72,,
MT-310,Stephanie Avery-Gomm,Taylor's Bay,NL,Newfoundland,2022,7,15,2022-07-15,"Todd Hollet, Conservation officer III, Forest and Wildlife Branch, Dept of Fisheries, Forest and Agriculture, NL Gov.",Toddhollett@gov.nl.ca,46.879329,-55.717573,RAZO,Razorbill,Alca torda,seabirds,presume_positive,,,,,Land,,,,7,7,,,,,,,,,,"Taylor's Bay, NL",46.88333,-55.7333,"46.88, -55.72",46.88,-55.72,,
MT-311,Stephanie Avery-Gomm,Taylor's Bay,NL,Newfoundland,2022,7,15,2022-07-15,"Todd Hollet, Conservation officer III, Forest and Wildlife Branch, Dept of Fisheries, Forest and Agriculture, NL Gov.",Toddhollett@gov.nl.ca,46.879329,-55.717573,DOVE,Dovekie,Alle alle,seabirds,presume_positive,,,,,Land,,,,1,1,,1,1,,,,,,,"Taylor's Bay, NL",46.88333,-55.7333,"46.88, -55.72",46.88,-55.72,,
MT-312,Stephanie Avery-Gomm,Beach near Lamaline,NL,Newfoundland,2022,7,15,2022-07-15,"Todd Hollet, Conservation officer III, Forest and Wildlife Branch, Dept of Fisheries, Forest and Agriculture, NL Gov.",Toddhollett@gov.nl.ca,46.86116,-55.810859,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,11,11,,,,,,,,,,"Beach near Lamaline, NL",46.86895,-55.8033,"46.86, -55.81",46.86,-55.81,,
MT-313,Stephanie Avery-Gomm,Calmer,NL,Newfoundland,2022,7,15,2022-07-15,"Todd Hollet, Conservation officer III, Forest and Wildlife Branch, Dept of Fisheries, Forest and Agriculture, NL Gov.",Toddhollett@gov.nl.ca,46.89126,-55.899048,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,10,10,,,,,,,,,,"Calmer, NL",,,"46.89, -55.9",46.89,-55.9,,
MT-314,Stephanie Avery-Gomm,Calmer,NL,Newfoundland,2022,7,15,2022-07-15,"Todd Hollet, Conservation officer III, Forest and Wildlife Branch, Dept of Fisheries, Forest and Agriculture, NL Gov.",Toddhollett@gov.nl.ca,46.89126,-55.899048,HERG,Herring Gull,Larus argentatus,seabirds,presume_positive,,,,,Land,,,,1,1,,,,,,,,,,"Calmer, NL",,,"46.89, -55.9",46.89,-55.9,,
MT-315,Stephanie Avery-Gomm,Calmer,NL,Newfoundland,2022,7,15,2022-07-15,"Todd Hollet, Conservation officer III, Forest and Wildlife Branch, Dept of Fisheries, Forest and Agriculture, NL Gov.",Toddhollett@gov.nl.ca,46.89126,-55.899048,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,1,1,,,,,,,,,,"Calmer, NL",,,"46.89, -55.9",46.89,-55.9,,
MT-316,Stephanie Avery-Gomm,Calmer,NL,Newfoundland,2022,7,15,2022-07-15,"Todd Hollet, Conservation officer III, Forest and Wildlife Branch, Dept of Fisheries, Forest and Agriculture, NL Gov.",Toddhollett@gov.nl.ca,46.89126,-55.899048,RAZO,Razorbill,Alca torda,seabirds,presume_positive,,,,,Land,,,,2,2,,,,,,,,,,"Calmer, NL",,,"46.89, -55.9",46.89,-55.9,,
MT-317,Stephanie Avery-Gomm,Mobil Bay,NL,Newfoundland,2022,7,15,2022-07-15,Jeannine Winkel,,47.244741,-52.83,RAZO,Razorbill,Alca torda,seabirds,presume_positive,,,,,Land,,,3,1,4,,0,,,,,,,Jeannine Winkel has been making daily observations in the Witless Bay area since June 18... a sudden increase in mortality today.,"Mobil Bay, NL",47.242,-52.8247,"47.24, -52.83",47.24,-52.83,,
MT-318,Stephanie Avery-Gomm,Mobil Bay,NL,Newfoundland,2022,7,15,2022-07-15,Jeannine Winkel,,47.244741,-52.83,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,7,8,15,,0,,,,,,,Jeannine Winkel has been making daily observations in the Witless Bay area since June 18... a sudden increase in mortality today.,"Mobil Bay, NL",47.242,-52.8247,"47.24, -52.83",47.24,-52.83,,
