UniqueID,SiteName,Prov,Prov_2,Year,Month,Day,DateObserved,Month_alpha,Observer,Observer_anon,Observer_contact,Observer_contact_anon,Lat,Long,Source,Source_anon,SpeciesAlphaCode,Source_type,CommonName,LatinName,GroupAs,SpeciesGroup,Species_HPAIstatus,Individual_HPAIVstatus,AgeClass,BreedingStatus,LandWater,Colony_Y_N,IFcolony_complete_partial_survey,IFcolony_boat_foot_heli_plane,n_FoundNeurological,n_FoundDead,TotalObserved,Comments,id,concatenated_ids_eccc,concatenated_ids_trevor,concatenated_ids_cwhc,concatenated_ids_cfia,Species_HPAIstatus_DateApplicable,Region,Complete_Mortality_Dataset,HPAI_Mortality_Dataset_Baseline,Double_Count_Analysis_Dataset,Scenario_A_0day_1km,Scenario_B_1day_1km,Scenario_C_5day_1km,Scenario_D_0day_5km,Scenario_E_5day_5km,Scenario_F_1day_5km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-4979,Bonavista/Trinity-Clarenville,NL,Newfoundland,2022,8,8,2022-08-08,August,,b111457cbb772979eeb6fc73cafc5d75,,b111457cbb772979eeb6fc73cafc5d75,48.39661,-53.3276,,f414a8cd50b41d7450e730acf0b75aba,COMU,Citizen science platform,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Water,,,,1,,1,Robin Hood Beach -7 dead Murres in Beach  1 sick/dying in river outlet.--1 Northern Gannet sick/dying between road and beach.--Reported to NL Wildlife.,S116560860,,,,,2022-04-01 to 2022-09-30,NE Newfoundland,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-4981,Bonavista/Trinity-Clarenville,NL,Newfoundland,2022,8,8,2022-08-08,August,,6578410a91470688435234394b46c8a8,,6578410a91470688435234394b46c8a8,48.61898,-53.0134,,f414a8cd50b41d7450e730acf0b75aba,COMU,Citizen science platform,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,,7,7,7 dead Murres in the water and beach.,S116569112,,,,,2022-04-01 to 2022-09-30,NE Newfoundland,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-4983,Bonavista/Trinity-Clarenville,NL,Newfoundland,2022,8,15,2022-08-15,August,,180e3e00d84c9093e3e9274115a7563c,,180e3e00d84c9093e3e9274115a7563c,49.08009,-53.5778,,f414a8cd50b41d7450e730acf0b75aba,COMU,Citizen science platform,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,,1,1,Plusieursr cadavres d<U+0092>oiseaux marin dans une petite <U+00AB><U+00A0>cove<U+00A0><U+00BB> un fou de basan<e9> et plusieurs (15 environ) guillemots marmette je crois. Pas inscrit dans la liste car sont morts.,S117119805,,,,,2022-04-01 to 2022-09-30,NE Newfoundland,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5003,Sept-Rivi<e8>res,QC,QC,2022,6,24,2022-06-24,June,,4663ce1af7f299f0199cf3649973fe23,,4663ce1af7f299f0199cf3649973fe23,50.10735,-66.7012,,f414a8cd50b41d7450e730acf0b75aba,COMU,Citizen science platform,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,,1,1,"Oiseaux trouves morts sur la rive: Goeland argente 2X, Guillemot marmette 1X.",S113678999,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-501,Miramichi Region,NB,NB,2022,7,1,2022-07-01,July,,033672e25e5116d0572421b85e5116ef,,,47.236,-65.01,,033672e25e5116d0572421b85e5116ef,COMU,Provincial,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,,0,0,Weekly sums of collected birds; some may be estimates.,,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5040,La Haute-Gasp<e9>sie,QC,QC,2022,7,14,2022-07-14,July,,1ddae00d00375221d67447e884183695,,1ddae00d00375221d67447e884183695,49.23431,-65.2813,,f414a8cd50b41d7450e730acf0b75aba,COMU,Citizen science platform,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,,1,1,"mort,  rejet<e9> sur la rive par la mar<e9>e haute",S115145406,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5059,Bonavista/Trinity-Clarenville,NL,Newfoundland,2022,7,30,2022-07-30,July,,ffa05d502998250204023c7823add509,,ffa05d502998250204023c7823add509,49.246,-53.5012,,f414a8cd50b41d7450e730acf0b75aba,COMU,Citizen science platform,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,,1,1,Standing on beach but obviously sick.,S116055625,,,,,2022-04-01 to 2022-09-30,NE Newfoundland,retain,retain,retain,retain,retain,retain,exclude,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-507,Miramichi Region,NB,NB,2022,7,8,2022-07-08,July,,033672e25e5116d0572421b85e5116ef,,,47.236,-65.01,,033672e25e5116d0572421b85e5116ef,COMU,Provincial,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,,0,0,Weekly sums of collected birds; some may be estimates.,,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5074,Bonavista/Trinity-Clarenville,NL,Newfoundland,2022,8,10,2022-08-10,August,,f32e84e347cb96944b6ec321bbc554fc,,f32e84e347cb96944b6ec321bbc554fc,48.53717,-53.0189,,f414a8cd50b41d7450e730acf0b75aba,COMU,Citizen science platform,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,,10,10,Noted at least ten dead ones washed up in addition to this count,S116657774,,,,,2022-04-01 to 2022-09-30,NE Newfoundland,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5075,Bonavista/Trinity-Clarenville,NL,Newfoundland,2022,8,11,2022-08-11,August,,7b3fcbf758fc98945be840053f9e46a4,,7b3fcbf758fc98945be840053f9e46a4,48.3041,-53.4091,,f414a8cd50b41d7450e730acf0b75aba,COMU,Citizen science platform,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,,1,1,"One deceased, likely Avian flu.",S116720460,,,,,2022-04-01 to 2022-09-30,NE Newfoundland,retain,retain,retain,retain,exclude,exclude,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5076,Bonavista/Trinity-Clarenville,NL,Newfoundland,2022,8,9,2022-08-09,August,,a963cff735c0d883e25209079a681b32,,a963cff735c0d883e25209079a681b32,48.3041,-53.4091,,f414a8cd50b41d7450e730acf0b75aba,COMU,Citizen science platform,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,,1,1,Also observed 1 dead Murre at the shoreline while observing the Steller's Sea-Eagle.,S116626985,,,,,2022-04-01 to 2022-09-30,NE Newfoundland,retain,retain,retain,retain,retain,exclude,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5077,Bonavista/Trinity-Clarenville,NL,Newfoundland,2022,8,17,2022-08-17,August,,69cef4bb595c8c4328ef71b87a7f8cce,,69cef4bb595c8c4328ef71b87a7f8cce,49.24179,-53.4841,,f414a8cd50b41d7450e730acf0b75aba,COMU,Citizen science platform,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,1,100,101,"On the beach, obviously dying, at least 100 dead all along the full length of the beach",S117095338,,,,,2022-04-01 to 2022-09-30,NE Newfoundland,retain,retain,retain,exclude,exclude,exclude,exclude,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5094,Point Lance Beach,NL,Newfoundland,2022,8,4,2022-08-04,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,COMU,Academic,Common Murre,Uria aalge,seabirds,COMU,presume positive,,Adult,,Land,,,,2,121,123,"41 breeding, some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach",TB373,,,,,2022-04-01 to 2022-09-30,Cape,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5103,Point Lance Beach,NL,Newfoundland,2022,8,8,2022-08-08,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,COMU,Academic,Common Murre,Uria aalge,seabirds,COMU,presume positive,,Adult,,Land,,,,0,130,130,"12 fresh, 26 breeders. Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach",TB381,,,,,2022-04-01 to 2022-09-30,Cape,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5107,Point Lance Beach,NL,Newfoundland,2022,8,10,2022-08-10,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,COMU,Academic,Common Murre,Uria aalge,seabirds,COMU,presume positive,,Adult,,Land,,,,0,3,3,"0, Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach",TB385,,,,,2022-04-01 to 2022-09-30,Cape,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5112,Point Lance Beach,NL,Newfoundland,2022,8,15,2022-08-15,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,COMU,Academic,Common Murre,Uria aalge,seabirds,COMU,presume positive,,Adult,,Land,,,,0,12,12,"3 fresh, 3 breeders. Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach",TB390,,,,,2022-04-01 to 2022-09-30,Cape,retain,retain,retain,retain,exclude,exclude,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5116,Point Lance Beach,NL,Newfoundland,2022,8,16,2022-08-16,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,COMU,Academic,Common Murre,Uria aalge,seabirds,COMU,presume positive,,Adult,,Land,,,,0,18,18,"1 fresh, 2 breeders. Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach",TB394,,,,,2022-04-01 to 2022-09-30,Cape,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5121,Point Lance Beach,NL,Newfoundland,2022,8,23,2022-08-23,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,COMU,Academic,Common Murre,Uria aalge,seabirds,COMU,presume positive,,Adult,,Land,,,,0,15,15,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB399,,,,,2022-04-01 to 2022-09-30,Cape,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5126,Point Lance Beach,NL,Newfoundland,2022,8,27,2022-08-27,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,COMU,Academic,Common Murre,Uria aalge,seabirds,COMU,presume positive,,Adult,,Land,,,,0,15,15,2 breeders. Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB404,,,,,2022-04-01 to 2022-09-30,Cape,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-513,Richibucto Region,NB,NB,2022,6,3,2022-06-03,June,,033672e25e5116d0572421b85e5116ef,,,46.706,-64.77,,033672e25e5116d0572421b85e5116ef,COMU,Provincial,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,,0,0,Weekly sums of collected birds; some may be estimates.,,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5130,Point Lance Beach,NL,Newfoundland,2022,8,29,2022-08-29,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,COMU,Academic,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,,17,17,2 breeders. Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB408,,,,,2022-04-01 to 2022-09-30,Cape,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5135,Point Lance Beach,NL,Newfoundland,2022,8,30,2022-08-30,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,COMU,Academic,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,,16,16,3 breeders. Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB413,,,,,2022-04-01 to 2022-09-30,Cape,retain,retain,retain,retain,exclude,exclude,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5139,Point Lance Beach,NL,Newfoundland,2022,9,1,2022-09-01,September,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,COMU,Academic,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,,15,15,2 breeders. Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB417,,,,,2022-04-01 to 2022-09-30,Cape,retain,retain,retain,retain,exclude,exclude,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5144,Point Lance Beach,NL,Newfoundland,2022,9,2,2022-09-02,September,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,COMU,Academic,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,,19,19,4 breeders. Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB422,,,,,2022-04-01 to 2022-09-30,Cape,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5147,Point Lance Beach,NL,Newfoundland,2022,8,5,2022-08-05,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,COMU,Academic,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,,12,12,2 breeders. Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB425,,,,,2022-04-01 to 2022-09-30,Cape,retain,retain,retain,exclude,exclude,exclude,exclude,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-519,Richibucto Region,NB,NB,2022,6,10,2022-06-10,June,,033672e25e5116d0572421b85e5116ef,,,46.706,-64.77,,033672e25e5116d0572421b85e5116ef,COMU,Provincial,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,,0,0,Weekly sums of collected birds; some may be estimates.,,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5226,Wild cove beach. South side,NL,Newfoundland,2022,4,23,2022-04-23,April,,2e5526ab8752b1af63ebd992955fb9bd,,c961c9604c6b7c3b543fd09c2ea0cc35,49.5295,-57.8857,,bcddf020443ed44b91613939ad94c5dc,COMU,CWHC,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,,,,,0,5,5,"Not Swabbed, Multiple birds washed ashore dead. Common Murres and Hooded Mergansers.",CWHC.215632.A,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-525,Richibucto Region,NB,NB,2022,6,17,2022-06-17,June,,033672e25e5116d0572421b85e5116ef,,,46.706,-64.77,,033672e25e5116d0572421b85e5116ef,COMU,Provincial,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,,0,0,Weekly sums of collected birds; some may be estimates.,,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5304,Le long de la côte a gauche en arrivant a la mer,NB,NB,2022,5,29,2022-05-29,May,,6636f7fb0845351339b917375265c72a,,9d3afd898c45859ee6ad7e263945b072,47.7962,-64.5539,,bcddf020443ed44b91613939ad94c5dc,COMU,CWHC,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,,,,,0,2,2,"Not Swabbed, 5 fou de bassan et 2 autre oiseaux marin dont une espèce de guillemot",CWHC.216267.A,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-531,Richibucto Region,NB,NB,2022,6,24,2022-06-24,June,,033672e25e5116d0572421b85e5116ef,,,46.706,-64.77,,033672e25e5116d0572421b85e5116ef,COMU,Provincial,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,,0,0,Weekly sums of collected birds; some may be estimates.,,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,exclude,exclude,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-537,Richibucto Region,NB,NB,2022,7,1,2022-07-01,July,,033672e25e5116d0572421b85e5116ef,,,46.706,-64.77,,033672e25e5116d0572421b85e5116ef,COMU,Provincial,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,,0,0,Weekly sums of collected birds; some may be estimates.,,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5402,on the beach at the end of Lamb's Lane and then farther down the beach to the north,PE,PE,2022,6,17,2022-06-17,June,,361eaaa32e7646b3247855d3843fb1fe,,783e80bea968faa83e3c92c044afac7a,46.9712,-63.9943,,bcddf020443ed44b91613939ad94c5dc,COMU,CWHC,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,,,,,0,1,1,"Not Swabbed, looks recently washed up on the beach right at the end of Lamb's Lane access road. On the beach and heading North, there is another (older) dead gannet and at least 2 other birds (possibly waterfowl).
CWHC note: images show 2 dead gannets, 1 murre, and 2 unknown birds dead",CWHC.216664.A,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5425,"Sur le fleuve St-Laurent près des rives , dans une anse à marée haute (probablement que les carcasses ont été emportées par la marée).",QC,QC,2022,6,24,2022-06-24,June,,e2dd0a8fcb70f7cb8895ffaf438c894f,,09c82720fb53d5bc4d719574c98e432c,48.2797,-69.4508,,bcddf020443ed44b91613939ad94c5dc,COMU,CWHC,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,,,,,0,25,25,"Not Swabbed, J'ai observé plus d'une douzaine de carcasses flottant sur le fleuve St-Laurent lors d'une balade en kayak. J'en ai observé aussi 2-3 les autres journées (j'ai été 18 jours en tout dans le secteur). Ça fait plus de 12 ans que je pagaie à cet endroit et il ne m'est jamais arrivé de voir autant d'oiseaux marins morts en même temps. Habituellement, j'en vois 1 ou 2 dans mon été. J'étais au camping Paradis Marin à Grandes-Bergeronnes (Côte-Nord, Québec).",CWHC.217428.A,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5429,"L'oiseau est dans la petite anse du cran noir, ou Anse-à-Jos, au bord des rochers à gauche. Il est échoué sur le sable.",QC,QC,2022,6,25,2022-06-25,June,,0dc4df24f667db6975f56879e4a8ec78,,50ed3b7ef53b8d3dc9347fb9397e04ff,48.3423,-69.3961,,bcddf020443ed44b91613939ad94c5dc,COMU,CWHC,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,,,,,0,1,1,"Not Swabbed, L'oiseau était mort, le ventre dans les airs, et s'est échoué sur la plage. Il est a gauche au bord des roches de l'Anse-à-Jos accessible par les chalets de l'Anse-à-Jos à Essipit. L'oiseau ne semblait pas en mauvais état et récemment mort. Je pense que ce serait la grippe aviaire mais c'est sûre que je ne peux évidemment rien garantir.",CWHC.217205.A,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-543,Richibucto Region,NB,NB,2022,7,8,2022-07-08,July,,033672e25e5116d0572421b85e5116ef,,,46.706,-64.77,,033672e25e5116d0572421b85e5116ef,COMU,Provincial,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,,0,0,Weekly sums of collected birds; some may be estimates.,,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5440,"Sur um km de plage depuis le phare de Pointe-au-Pere, vers l’Est",QC,QC,2022,6,28,2022-06-28,June,,44c393a8b60b21275da8ec8c6dbc0c96,,6a70055b726749f16820f3ce778889f7,48.5175,-68.4646,,bcddf020443ed44b91613939ad94c5dc,COMU,CWHC,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,,,,,0,9,9,"Not Swabbed, 21 Cadavres sur 1 km de plage dont :
9 Guillemot marmette
1 Cormoran à aigrettes
4 Goeland marin
2 Goéland argenté
2 Eider a duvet male
1 Eider à duvet femelle
2 Goélands sp.",CWHC.217201.A,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5465,"Between the beach face and back shore line. Only one bird was spotted, probably sick with avian flu.",QC,QC,2022,7,10,2022-07-10,July,,68397b199703c620398701545db25115,,61c9a9ade0ded013912e9663ff064f31,48.6097,-68.2339,,bcddf020443ed44b91613939ad94c5dc,COMU,CWHC,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,,,,,1,0,1,"Not Swabbed, Sainte-flavie, Québec. Observed on the shore, between the public pier and the restaurant Le Ketch. The bird was barely moving. When found he was laying on its back but moved to another position when approched.",CWHC.217532.A,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5466,St.Vincent's beach,NL,Newfoundland,2022,7,12,2022-07-12,July,,761b183e1eb7e9f0cee9776e5c954202,,bd49811cce107459b723b2a5964751f8,46.8003,-53.6368,,bcddf020443ed44b91613939ad94c5dc,COMU,CWHC,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,,,,,0,4,4,"Not Swabbed, While driving my quad on the beach I saw 4 dead murres here on St.Vincent's NL",CWHC.217623.A,,,,,2022-04-01 to 2022-09-30,Cape,retain,retain,retain,exclude,exclude,exclude,exclude,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5480,Gannet and Puffin located on second beach and murr located on beach in Kelby cove,NL,Newfoundland,2022,7,24,2022-07-24,July,,9b00e856a9909e61e878bdcb7144ddc4,,9a9279e56270247b8222e578f2717ebc,47.5851,-59.2094,,bcddf020443ed44b91613939ad94c5dc,COMU,CWHC,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,,,,,0,1,1,"Not Swabbed, Found 1 dead gannet, 1 dead puffin and 1 dead murr. All washed up on beaches at grand bay near port aux basques Newfoundland",CWHC.217682.A,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5491,Approximately 1 kilometre from bonavista harbour,NL,Newfoundland,2022,7,31,2022-07-31,July,,af8f0df1472748eacddbc986b0ce933a,,994db12115d43f6eb215f4d9bfb6199e,48.656,-53.1539,,bcddf020443ed44b91613939ad94c5dc,COMU,CWHC,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,,,,,0,1,1,"Not Swabbed, About 1km outside
Bonavista harbour the turr was floating on top of the water. It was deceased. I did also observe about 2-3 others that seemed to be healthy either on the water or flying by.",CWHC.218177.A,,,,,2022-04-01 to 2022-09-30,NE Newfoundland,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-550,Anse-aux-Baleiniers,QC,QC,2022,6,15,2022-06-15,June,,acddc1ced50186d6649d063376819769,,aa9cd963ac8b277a2baec1041fb63504,47.419,-61.89,,acddc1ced50186d6649d063376819769,COMU,Municipal,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,Land,,,,,2,2,"Reported as sea ducks but migth also be Alcids, Beach length = 4km; Data sent on July 5 by Thibaud Durbecq, Directeur de l’hygiène du milieu, muniles, tdurbecq@muniles.ca, 418 986-3100, poste 161",,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5500,Behind Cut Above Hair Salon. Witless Bay main beach.,NL,Newfoundland,2022,8,3,2022-08-03,August,,5a975aac0eb3b21c3e2e8d00020a64c7,,7add0327e3803d83364bd75c4353ac45,47.2827,-52.8325,,bcddf020443ed44b91613939ad94c5dc,COMU,CWHC,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,,,,,0,1,1,"Not Swabbed, Dead 2 Kittiwake, 1 Murre and 1 unknown along about 100 feet of beach in Witless Bay behind Cut Above Salon on Main Road.",CWHC.218187.A,,,,,2022-04-01 to 2022-09-30,NE Newfoundland,retain,retain,retain,exclude,exclude,exclude,exclude,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5508,Community beach,NL,Newfoundland,2022,8,6,2022-08-06,August,,7c699423cc47656f512d0dfab848f5dc,,56f34e0eb21d254b13b4c933464b0195,48.6347,-53.0476,,bcddf020443ed44b91613939ad94c5dc,COMU,CWHC,Common Murre,Uria aalge,seabirds,COMU,presume positive,,,,,,,,1,1,2,"Not Swabbed, Bird (murr?) feet stuck in sand, still alive but lethargic. Another about 100feet away found dead.",CWHC.218030.A,,,,,2022-04-01 to 2022-09-30,NE Newfoundland,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
